,State Name,County,Year,Population,FIPS,State Abbr,_merge
24132,Michigan,Alger County,2012.0,9451,26003,MI,both
24133,Michigan,Alger County,2013.0,9438,26003,MI,both
24134,Michigan,Alger County,2014.0,9362,26003,MI,both
24135,Michigan,Alger County,2015.0,9255,26003,MI,both
24136,Michigan,Alger County,2016.0,9129,26003,MI,both
24137,Michigan,Alger County,2017.0,9144,26003,MI,both
24138,Michigan,Alger County,2018.0,9118,26003,MI,both
24139,Michigan,Alger County,2019.0,9108,26003,MI,both
24140,Michigan,Allegan County,2000.0,105904,26005,MI,both
24141,Michigan,Allegan County,2001.0,107367,26005,MI,both
24142,Michigan,Allegan County,2002.0,108203,26005,MI,both
24143,Michigan,Allegan County,2003.0,109192,26005,MI,both
24144,Michigan,Allegan County,2004.0,110225,26005,MI,both
24145,Michigan,Allegan County,2005.0,110865,26005,MI,both
24146,Michigan,Allegan County,2006.0,111156,26005,MI,both
24147,Michigan,Allegan County,2007.0,111427,26005,MI,both
24148,Michigan,Allegan County,2008.0,111589,26005,MI,both
24149,Michigan,Allegan County,2009.0,111252,26005,MI,both
24150,Michigan,Allegan County,2010.0,111523,26005,MI,both
24151,Michigan,Allegan County,2011.0,111163,26005,MI,both
24152,Michigan,Allegan County,2012.0,111499,26005,MI,both
24153,Michigan,Allegan County,2013.0,112009,26005,MI,both
24154,Michigan,Allegan County,2014.0,113349,26005,MI,both
24155,Michigan,Allegan County,2015.0,114112,26005,MI,both
24156,Michigan,Allegan County,2016.0,114979,26005,MI,both
24157,Michigan,Allegan County,2017.0,116368,26005,MI,both
24158,Michigan,Allegan County,2018.0,117173,26005,MI,both
24159,Michigan,Allegan County,2019.0,118081,26005,MI,both
24160,Michigan,Alpena County,2000.0,31269,26007,MI,both
24161,Michigan,Alpena County,2001.0,31179,26007,MI,both
24162,Michigan,Alpena County,2002.0,30956,26007,MI,both
24163,Michigan,Alpena County,2003.0,30824,26007,MI,both
24164,Michigan,Alpena County,2004.0,30735,26007,MI,both
24165,Michigan,Alpena County,2005.0,30494,26007,MI,both
24166,Michigan,Alpena County,2006.0,30209,26007,MI,both
24167,Michigan,Alpena County,2007.0,30180,26007,MI,both
24168,Michigan,Alpena County,2008.0,30119,26007,MI,both
24169,Michigan,Alpena County,2009.0,29755,26007,MI,both
24170,Michigan,Alpena County,2010.0,29510,26007,MI,both
24171,Michigan,Alpena County,2011.0,29340,26007,MI,both
24172,Michigan,Alpena County,2012.0,29166,26007,MI,both
24173,Michigan,Alpena County,2013.0,28957,26007,MI,both
24174,Michigan,Alpena County,2014.0,28882,26007,MI,both
24175,Michigan,Alpena County,2015.0,28722,26007,MI,both
24176,Michigan,Alpena County,2016.0,28663,26007,MI,both
24177,Michigan,Alpena County,2017.0,28428,26007,MI,both
24178,Michigan,Alpena County,2018.0,28384,26007,MI,both
24179,Michigan,Alpena County,2019.0,28405,26007,MI,both
24180,Michigan,Antrim County,2000.0,23264,26009,MI,both
24181,Michigan,Antrim County,2001.0,23485,26009,MI,both
24182,Michigan,Antrim County,2002.0,23773,26009,MI,both
24183,Michigan,Antrim County,2003.0,24129,26009,MI,both
24184,Michigan,Antrim County,2004.0,24263,26009,MI,both
24185,Michigan,Antrim County,2005.0,24261,26009,MI,both
24186,Michigan,Antrim County,2006.0,24278,26009,MI,both
24187,Michigan,Antrim County,2007.0,24248,26009,MI,both
24188,Michigan,Antrim County,2008.0,24047,26009,MI,both
24189,Michigan,Antrim County,2009.0,23796,26009,MI,both
24190,Michigan,Antrim County,2010.0,23491,26009,MI,both
24191,Michigan,Antrim County,2011.0,23320,26009,MI,both
24192,Michigan,Antrim County,2012.0,23245,26009,MI,both
24193,Michigan,Antrim County,2013.0,23123,26009,MI,both
24194,Michigan,Antrim County,2014.0,23147,26009,MI,both
24195,Michigan,Antrim County,2015.0,23035,26009,MI,both
24196,Michigan,Antrim County,2016.0,23079,26009,MI,both
24197,Michigan,Antrim County,2017.0,23270,26009,MI,both
24198,Michigan,Antrim County,2018.0,23323,26009,MI,both
24199,Michigan,Antrim County,2019.0,23324,26009,MI,both
24200,Michigan,Arenac County,2000.0,17278,26011,MI,both
24201,Michigan,Arenac County,2001.0,17206,26011,MI,both
24202,Michigan,Arenac County,2002.0,17245,26011,MI,both
24203,Michigan,Arenac County,2003.0,17184,26011,MI,both
24204,Michigan,Arenac County,2004.0,17128,26011,MI,both
24205,Michigan,Arenac County,2005.0,17094,26011,MI,both
24206,Michigan,Arenac County,2006.0,16968,26011,MI,both
24207,Michigan,Arenac County,2007.0,16811,26011,MI,both
24208,Michigan,Arenac County,2008.0,16547,26011,MI,both
24209,Michigan,Arenac County,2009.0,16243,26011,MI,both
24210,Michigan,Arenac County,2010.0,15852,26011,MI,both
24211,Michigan,Arenac County,2011.0,15634,26011,MI,both
24212,Michigan,Arenac County,2012.0,15502,26011,MI,both
24213,Michigan,Arenac County,2013.0,15413,26011,MI,both
24214,Michigan,Arenac County,2014.0,15319,26011,MI,both
24215,Michigan,Arenac County,2015.0,15307,26011,MI,both
24216,Michigan,Arenac County,2016.0,15138,26011,MI,both
24217,Michigan,Arenac County,2017.0,15014,26011,MI,both
24218,Michigan,Arenac County,2018.0,15008,26011,MI,both
24219,Michigan,Arenac County,2019.0,14883,26011,MI,both
24220,Michigan,Baraga County,2000.0,8875,26013,MI,both
24221,Michigan,Baraga County,2001.0,8899,26013,MI,both
24222,Michigan,Baraga County,2002.0,8889,26013,MI,both
24223,Michigan,Baraga County,2003.0,8873,26013,MI,both
24224,Michigan,Baraga County,2004.0,8884,26013,MI,both
24225,Michigan,Baraga County,2005.0,8851,26013,MI,both
24226,Michigan,Baraga County,2006.0,8940,26013,MI,both
24227,Michigan,Baraga County,2007.0,8930,26013,MI,both
24228,Michigan,Baraga County,2008.0,8822,26013,MI,both
24229,Michigan,Baraga County,2009.0,8874,26013,MI,both
24230,Michigan,Baraga County,2010.0,8861,26013,MI,both
24231,Michigan,Baraga County,2011.0,8836,26013,MI,both
24232,Michigan,Baraga County,2012.0,8726,26013,MI,both
24233,Michigan,Baraga County,2013.0,8718,26013,MI,both
24234,Michigan,Baraga County,2014.0,8650,26013,MI,both
24235,Michigan,Baraga County,2015.0,8585,26013,MI,both
24236,Michigan,Baraga County,2016.0,8546,26013,MI,both
24237,Michigan,Baraga County,2017.0,8441,26013,MI,both
24238,Michigan,Baraga County,2018.0,8324,26013,MI,both
24239,Michigan,Baraga County,2019.0,8209,26013,MI,both
24240,Michigan,Barry County,2000.0,56931,26015,MI,both
24241,Michigan,Barry County,2001.0,57572,26015,MI,both
24242,Michigan,Barry County,2002.0,58061,26015,MI,both
24243,Michigan,Barry County,2003.0,58682,26015,MI,both
24244,Michigan,Barry County,2004.0,59005,26015,MI,both
24245,Michigan,Barry County,2005.0,59621,26015,MI,both
24246,Michigan,Barry County,2006.0,59610,26015,MI,both
24247,Michigan,Barry County,2007.0,59969,26015,MI,both
24248,Michigan,Barry County,2008.0,59788,26015,MI,both
24249,Michigan,Barry County,2009.0,59469,26015,MI,both
24250,Michigan,Barry County,2010.0,59095,26015,MI,both
24251,Michigan,Barry County,2011.0,58923,26015,MI,both
24252,Michigan,Barry County,2012.0,59023,26015,MI,both
24253,Michigan,Barry County,2013.0,59090,26015,MI,both
24254,Michigan,Barry County,2014.0,59295,26015,MI,both
24255,Michigan,Barry County,2015.0,59426,26015,MI,both
24256,Michigan,Barry County,2016.0,59810,26015,MI,both
24257,Michigan,Barry County,2017.0,60682,26015,MI,both
24258,Michigan,Barry County,2018.0,61231,26015,MI,both
24259,Michigan,Barry County,2019.0,61550,26015,MI,both
24260,Michigan,Bay County,2000.0,110192,26017,MI,both
24261,Michigan,Bay County,2001.0,109836,26017,MI,both
24262,Michigan,Bay County,2002.0,109861,26017,MI,both
24263,Michigan,Bay County,2003.0,109559,26017,MI,both
24264,Michigan,Bay County,2004.0,109453,26017,MI,both
24265,Michigan,Bay County,2005.0,109165,26017,MI,both
24266,Michigan,Bay County,2006.0,108711,26017,MI,both
24267,Michigan,Bay County,2007.0,108132,26017,MI,both
24268,Michigan,Bay County,2008.0,108320,26017,MI,both
24269,Michigan,Bay County,2009.0,107913,26017,MI,both
24270,Michigan,Bay County,2010.0,107679,26017,MI,both
24271,Michigan,Bay County,2011.0,107417,26017,MI,both
24272,Michigan,Bay County,2012.0,106967,26017,MI,both
24273,Michigan,Bay County,2013.0,106794,26017,MI,both
24274,Michigan,Bay County,2014.0,106046,26017,MI,both
24275,Michigan,Bay County,2015.0,105237,26017,MI,both
24276,Michigan,Bay County,2016.0,104411,26017,MI,both
24277,Michigan,Bay County,2017.0,104045,26017,MI,both
24278,Michigan,Bay County,2018.0,103702,26017,MI,both
24279,Michigan,Bay County,2019.0,103126,26017,MI,both
24280,Michigan,Benzie County,2000.0,16090,26019,MI,both
24281,Michigan,Benzie County,2001.0,16490,26019,MI,both
24282,Michigan,Benzie County,2002.0,16793,26019,MI,both
24283,Michigan,Benzie County,2003.0,17239,26019,MI,both
24284,Michigan,Benzie County,2004.0,17420,26019,MI,both
24285,Michigan,Benzie County,2005.0,17697,26019,MI,both
24286,Michigan,Benzie County,2006.0,17867,26019,MI,both
24287,Michigan,Benzie County,2007.0,17863,26019,MI,both
24288,Michigan,Benzie County,2008.0,17733,26019,MI,both
24289,Michigan,Benzie County,2009.0,17564,26019,MI,both
24290,Michigan,Benzie County,2010.0,17505,26019,MI,both
24291,Michigan,Benzie County,2011.0,17389,26019,MI,both
24292,Michigan,Benzie County,2012.0,17328,26019,MI,both
24293,Michigan,Benzie County,2013.0,17348,26019,MI,both
24294,Michigan,Benzie County,2014.0,17473,26019,MI,both
24295,Michigan,Benzie County,2015.0,17390,26019,MI,both
24296,Michigan,Benzie County,2016.0,17534,26019,MI,both
24297,Michigan,Benzie County,2017.0,17624,26019,MI,both
24298,Michigan,Benzie County,2018.0,17761,26019,MI,both
24299,Michigan,Benzie County,2019.0,17766,26019,MI,both
24300,Michigan,Berrien County,2000.0,162471,26021,MI,both
24301,Michigan,Berrien County,2001.0,161153,26021,MI,both
24302,Michigan,Berrien County,2002.0,160604,26021,MI,both
24303,Michigan,Berrien County,2003.0,160314,26021,MI,both
24304,Michigan,Berrien County,2004.0,159742,26021,MI,both
24305,Michigan,Berrien County,2005.0,158510,26021,MI,both
24306,Michigan,Berrien County,2006.0,157537,26021,MI,both
24307,Michigan,Berrien County,2007.0,157378,26021,MI,both
24308,Michigan,Berrien County,2008.0,157380,26021,MI,both
24309,Michigan,Berrien County,2009.0,157059,26021,MI,both
24310,Michigan,Berrien County,2010.0,156737,26021,MI,both
24311,Michigan,Berrien County,2011.0,156885,26021,MI,both
24312,Michigan,Berrien County,2012.0,156621,26021,MI,both
24313,Michigan,Berrien County,2013.0,156129,26021,MI,both
24314,Michigan,Berrien County,2014.0,155977,26021,MI,both
24315,Michigan,Berrien County,2015.0,155022,26021,MI,both
24316,Michigan,Berrien County,2016.0,154325,26021,MI,both
24317,Michigan,Berrien County,2017.0,154128,26021,MI,both
24318,Michigan,Berrien County,2018.0,153790,26021,MI,both
24319,Michigan,Berrien County,2019.0,153401,26021,MI,both
24320,Michigan,Branch County,2000.0,45875,26023,MI,both
24321,Michigan,Branch County,2001.0,46099,26023,MI,both
24322,Michigan,Branch County,2002.0,46651,26023,MI,both
24323,Michigan,Branch County,2003.0,46680,26023,MI,both
24324,Michigan,Branch County,2004.0,46791,26023,MI,both
24325,Michigan,Branch County,2005.0,46733,26023,MI,both
24326,Michigan,Branch County,2006.0,46805,26023,MI,both
24327,Michigan,Branch County,2007.0,46788,26023,MI,both
24328,Michigan,Branch County,2008.0,46305,26023,MI,both
24329,Michigan,Branch County,2009.0,45378,26023,MI,both
24330,Michigan,Branch County,2010.0,45174,26023,MI,both
24331,Michigan,Branch County,2011.0,43923,26023,MI,both
24332,Michigan,Branch County,2012.0,43792,26023,MI,both
24333,Michigan,Branch County,2013.0,43587,26023,MI,both
24334,Michigan,Branch County,2014.0,43733,26023,MI,both
24335,Michigan,Branch County,2015.0,43639,26023,MI,both
24336,Michigan,Branch County,2016.0,43466,26023,MI,both
24337,Michigan,Branch County,2017.0,43375,26023,MI,both
24338,Michigan,Branch County,2018.0,43566,26023,MI,both
24339,Michigan,Branch County,2019.0,43517,26023,MI,both
24340,Michigan,Calhoun County,2000.0,138014,26025,MI,both
24341,Michigan,Calhoun County,2001.0,138158,26025,MI,both
24342,Michigan,Calhoun County,2002.0,138580,26025,MI,both
24343,Michigan,Calhoun County,2003.0,138962,26025,MI,both
24344,Michigan,Calhoun County,2004.0,139443,26025,MI,both
24345,Michigan,Calhoun County,2005.0,138946,26025,MI,both
24346,Michigan,Calhoun County,2006.0,138291,26025,MI,both
24347,Michigan,Calhoun County,2007.0,137582,26025,MI,both
24348,Michigan,Calhoun County,2008.0,137313,26025,MI,both
24349,Michigan,Calhoun County,2009.0,136301,26025,MI,both
24350,Michigan,Calhoun County,2010.0,135951,26025,MI,both
24351,Michigan,Calhoun County,2011.0,135105,26025,MI,both
24352,Michigan,Calhoun County,2012.0,134737,26025,MI,both
24353,Michigan,Calhoun County,2013.0,134751,26025,MI,both
24354,Michigan,Calhoun County,2014.0,134804,26025,MI,both
24355,Michigan,Calhoun County,2015.0,134327,26025,MI,both
24356,Michigan,Calhoun County,2016.0,134344,26025,MI,both
24357,Michigan,Calhoun County,2017.0,134180,26025,MI,both
24358,Michigan,Calhoun County,2018.0,134049,26025,MI,both
24359,Michigan,Calhoun County,2019.0,134159,26025,MI,both
24360,Michigan,Cass County,2000.0,51146,26027,MI,both
24361,Michigan,Cass County,2001.0,51395,26027,MI,both
24362,Michigan,Cass County,2002.0,51588,26027,MI,both
24363,Michigan,Cass County,2003.0,51783,26027,MI,both
24364,Michigan,Cass County,2004.0,52290,26027,MI,both
24365,Michigan,Cass County,2005.0,52358,26027,MI,both
24366,Michigan,Cass County,2006.0,52282,26027,MI,both
24367,Michigan,Cass County,2007.0,52623,26027,MI,both
24368,Michigan,Cass County,2008.0,52684,26027,MI,both
24369,Michigan,Cass County,2009.0,52362,26027,MI,both
24370,Michigan,Cass County,2010.0,52247,26027,MI,both
24371,Michigan,Cass County,2011.0,52204,26027,MI,both
24372,Michigan,Cass County,2012.0,51804,26027,MI,both
24373,Michigan,Cass County,2013.0,51585,26027,MI,both
24374,Michigan,Cass County,2014.0,51562,26027,MI,both
24375,Michigan,Cass County,2015.0,51342,26027,MI,both
24376,Michigan,Cass County,2016.0,51282,26027,MI,both
24377,Michigan,Cass County,2017.0,51481,26027,MI,both
24378,Michigan,Cass County,2018.0,51725,26027,MI,both
24379,Michigan,Cass County,2019.0,51787,26027,MI,both
24380,Michigan,Charlevoix County,2000.0,26171,26029,MI,both
24381,Michigan,Charlevoix County,2001.0,26437,26029,MI,both
24382,Michigan,Charlevoix County,2002.0,26542,26029,MI,both
24383,Michigan,Charlevoix County,2003.0,26656,26029,MI,both
24384,Michigan,Charlevoix County,2004.0,26601,26029,MI,both
24385,Michigan,Charlevoix County,2005.0,26534,26029,MI,both
24386,Michigan,Charlevoix County,2006.0,26394,26029,MI,both
24387,Michigan,Charlevoix County,2007.0,26499,26029,MI,both
24388,Michigan,Charlevoix County,2008.0,26280,26029,MI,both
24389,Michigan,Charlevoix County,2009.0,26068,26029,MI,both
24390,Michigan,Charlevoix County,2010.0,25935,26029,MI,both
24391,Michigan,Charlevoix County,2011.0,26104,26029,MI,both
24392,Michigan,Charlevoix County,2012.0,26190,26029,MI,both
24393,Michigan,Charlevoix County,2013.0,26252,26029,MI,both
24394,Michigan,Charlevoix County,2014.0,26213,26029,MI,both
24395,Michigan,Charlevoix County,2015.0,26210,26029,MI,both
24396,Michigan,Charlevoix County,2016.0,26190,26029,MI,both
24397,Michigan,Charlevoix County,2017.0,26212,26029,MI,both
24398,Michigan,Charlevoix County,2018.0,26187,26029,MI,both
24399,Michigan,Charlevoix County,2019.0,26143,26029,MI,both
24400,Michigan,Cheboygan County,2000.0,26530,26031,MI,both
24401,Michigan,Cheboygan County,2001.0,26881,26031,MI,both
24402,Michigan,Cheboygan County,2002.0,27138,26031,MI,both
24403,Michigan,Cheboygan County,2003.0,27232,26031,MI,both
24404,Michigan,Cheboygan County,2004.0,27228,26031,MI,both
24405,Michigan,Cheboygan County,2005.0,27274,26031,MI,both
24406,Michigan,Cheboygan County,2006.0,27249,26031,MI,both
24407,Michigan,Cheboygan County,2007.0,27093,26031,MI,both
24408,Michigan,Cheboygan County,2008.0,26738,26031,MI,both
24409,Michigan,Cheboygan County,2009.0,26330,26031,MI,both
24410,Michigan,Cheboygan County,2010.0,26062,26031,MI,both
24411,Michigan,Cheboygan County,2011.0,25886,26031,MI,both
24412,Michigan,Cheboygan County,2012.0,25743,26031,MI,both
24413,Michigan,Cheboygan County,2013.0,25573,26031,MI,both
24414,Michigan,Cheboygan County,2014.0,25638,26031,MI,both
24415,Michigan,Cheboygan County,2015.0,25399,26031,MI,both
24416,Michigan,Cheboygan County,2016.0,25455,26031,MI,both
24417,Michigan,Cheboygan County,2017.0,25454,26031,MI,both
24418,Michigan,Cheboygan County,2018.0,25504,26031,MI,both
24419,Michigan,Cheboygan County,2019.0,25276,26031,MI,both
24420,Michigan,Chippewa County,2000.0,38593,26033,MI,both
24421,Michigan,Chippewa County,2001.0,38518,26033,MI,both
24422,Michigan,Chippewa County,2002.0,38748,26033,MI,both
24423,Michigan,Chippewa County,2003.0,38789,26033,MI,both
24424,Michigan,Chippewa County,2004.0,38803,26033,MI,both
24425,Michigan,Chippewa County,2005.0,38990,26033,MI,both
24426,Michigan,Chippewa County,2006.0,39051,26033,MI,both
24427,Michigan,Chippewa County,2007.0,39314,26033,MI,both
24428,Michigan,Chippewa County,2008.0,39247,26033,MI,both
24429,Michigan,Chippewa County,2009.0,39174,26033,MI,both
24430,Michigan,Chippewa County,2010.0,38616,26033,MI,both
24431,Michigan,Chippewa County,2011.0,38890,26033,MI,both
24432,Michigan,Chippewa County,2012.0,38993,26033,MI,both
24433,Michigan,Chippewa County,2013.0,38569,26033,MI,both
24434,Michigan,Chippewa County,2014.0,38254,26033,MI,both
24435,Michigan,Chippewa County,2015.0,37973,26033,MI,both
24436,Michigan,Chippewa County,2016.0,37683,26033,MI,both
24437,Michigan,Chippewa County,2017.0,37679,26033,MI,both
24438,Michigan,Chippewa County,2018.0,37461,26033,MI,both
24439,Michigan,Chippewa County,2019.0,37349,26033,MI,both
24440,Michigan,Clare County,2000.0,31398,26035,MI,both
24441,Michigan,Clare County,2001.0,31405,26035,MI,both
24442,Michigan,Clare County,2002.0,31707,26035,MI,both
24443,Michigan,Clare County,2003.0,31710,26035,MI,both
24444,Michigan,Clare County,2004.0,31821,26035,MI,both
24445,Michigan,Clare County,2005.0,31701,26035,MI,both
24446,Michigan,Clare County,2006.0,31612,26035,MI,both
24447,Michigan,Clare County,2007.0,31353,26035,MI,both
24448,Michigan,Clare County,2008.0,31064,26035,MI,both
24449,Michigan,Clare County,2009.0,30856,26035,MI,both
24450,Michigan,Clare County,2010.0,31006,26035,MI,both
24451,Michigan,Clare County,2011.0,31001,26035,MI,both
24452,Michigan,Clare County,2012.0,30796,26035,MI,both
24453,Michigan,Clare County,2013.0,30600,26035,MI,both
24454,Michigan,Clare County,2014.0,30730,26035,MI,both
24455,Michigan,Clare County,2015.0,30616,26035,MI,both
24456,Michigan,Clare County,2016.0,30387,26035,MI,both
24457,Michigan,Clare County,2017.0,30565,26035,MI,both
24458,Michigan,Clare County,2018.0,30735,26035,MI,both
24459,Michigan,Clare County,2019.0,30950,26035,MI,both
24460,Michigan,Clinton County,2000.0,65020,26037,MI,both
24461,Michigan,Clinton County,2001.0,66098,26037,MI,both
24462,Michigan,Clinton County,2002.0,67596,26037,MI,both
24463,Michigan,Clinton County,2003.0,69103,26037,MI,both
24464,Michigan,Clinton County,2004.0,70605,26037,MI,both
24465,Michigan,Clinton County,2005.0,71700,26037,MI,both
24466,Michigan,Clinton County,2006.0,72881,26037,MI,both
24467,Michigan,Clinton County,2007.0,73740,26037,MI,both
24468,Michigan,Clinton County,2008.0,74302,26037,MI,both
24469,Michigan,Clinton County,2009.0,74828,26037,MI,both
24470,Michigan,Clinton County,2010.0,75403,26037,MI,both
24471,Michigan,Clinton County,2011.0,75899,26037,MI,both
24472,Michigan,Clinton County,2012.0,76166,26037,MI,both
24473,Michigan,Clinton County,2013.0,76809,26037,MI,both
24474,Michigan,Clinton County,2014.0,76954,26037,MI,both
24475,Michigan,Clinton County,2015.0,77009,26037,MI,both
24476,Michigan,Clinton County,2016.0,77617,26037,MI,both
24477,Michigan,Clinton County,2017.0,78506,26037,MI,both
24478,Michigan,Clinton County,2018.0,79219,26037,MI,both
24479,Michigan,Clinton County,2019.0,79595,26037,MI,both
24480,Michigan,Crawford County,2000.0,14308,26039,MI,both
24481,Michigan,Crawford County,2001.0,14392,26039,MI,both
24482,Michigan,Crawford County,2002.0,14527,26039,MI,both
24483,Michigan,Crawford County,2003.0,14633,26039,MI,both
24484,Michigan,Crawford County,2004.0,14591,26039,MI,both
24485,Michigan,Crawford County,2005.0,14644,26039,MI,both
24486,Michigan,Crawford County,2006.0,14597,26039,MI,both
24487,Michigan,Crawford County,2007.0,14455,26039,MI,both
24488,Michigan,Crawford County,2008.0,14379,26039,MI,both
24489,Michigan,Crawford County,2009.0,14157,26039,MI,both
24490,Michigan,Crawford County,2010.0,14055,26039,MI,both
24491,Michigan,Crawford County,2011.0,14039,26039,MI,both
24492,Michigan,Crawford County,2012.0,13951,26039,MI,both
24493,Michigan,Crawford County,2013.0,13877,26039,MI,both
24494,Michigan,Crawford County,2014.0,13739,26039,MI,both
24495,Michigan,Crawford County,2015.0,13853,26039,MI,both
24496,Michigan,Crawford County,2016.0,13768,26039,MI,both
24497,Michigan,Crawford County,2017.0,13906,26039,MI,both
24498,Michigan,Crawford County,2018.0,13905,26039,MI,both
24499,Michigan,Crawford County,2019.0,14029,26039,MI,both
24500,Michigan,Delta County,2000.0,38542,26041,MI,both
24501,Michigan,Delta County,2001.0,38356,26041,MI,both
24502,Michigan,Delta County,2002.0,38300,26041,MI,both
24503,Michigan,Delta County,2003.0,38157,26041,MI,both
24504,Michigan,Delta County,2004.0,38123,26041,MI,both
24505,Michigan,Delta County,2005.0,37982,26041,MI,both
24506,Michigan,Delta County,2006.0,37898,26041,MI,both
24507,Michigan,Delta County,2007.0,37584,26041,MI,both
24508,Michigan,Delta County,2008.0,37409,26041,MI,both
24509,Michigan,Delta County,2009.0,37059,26041,MI,both
24510,Michigan,Delta County,2010.0,37047,26041,MI,both
24511,Michigan,Delta County,2011.0,36943,26041,MI,both
24512,Michigan,Delta County,2012.0,36836,26041,MI,both
24513,Michigan,Delta County,2013.0,36799,26041,MI,both
24514,Michigan,Delta County,2014.0,36580,26041,MI,both
24515,Michigan,Delta County,2015.0,36415,26041,MI,both
24516,Michigan,Delta County,2016.0,36196,26041,MI,both
24517,Michigan,Delta County,2017.0,35890,26041,MI,both
24518,Michigan,Delta County,2018.0,35843,26041,MI,both
24519,Michigan,Delta County,2019.0,35784,26041,MI,both
24520,Michigan,Dickinson County,2000.0,27460,26043,MI,both
24521,Michigan,Dickinson County,2001.0,27136,26043,MI,both
24522,Michigan,Dickinson County,2002.0,27019,26043,MI,both
24523,Michigan,Dickinson County,2003.0,26943,26043,MI,both
24524,Michigan,Dickinson County,2004.0,27231,26043,MI,both
24525,Michigan,Dickinson County,2005.0,27067,26043,MI,both
24526,Michigan,Dickinson County,2006.0,26951,26043,MI,both
24527,Michigan,Dickinson County,2007.0,26881,26043,MI,both
24528,Michigan,Dickinson County,2008.0,26622,26043,MI,both
24529,Michigan,Dickinson County,2009.0,26357,26043,MI,both
24530,Michigan,Dickinson County,2010.0,26158,26043,MI,both
24531,Michigan,Dickinson County,2011.0,26068,26043,MI,both
24532,Michigan,Dickinson County,2012.0,26172,26043,MI,both
24533,Michigan,Dickinson County,2013.0,26015,26043,MI,both
24534,Michigan,Dickinson County,2014.0,25898,26043,MI,both
24535,Michigan,Dickinson County,2015.0,25661,26043,MI,both
24536,Michigan,Dickinson County,2016.0,25499,26043,MI,both
24537,Michigan,Dickinson County,2017.0,25424,26043,MI,both
24538,Michigan,Dickinson County,2018.0,25371,26043,MI,both
24539,Michigan,Dickinson County,2019.0,25239,26043,MI,both
24540,Michigan,Eaton County,2000.0,104000,26045,MI,both
24541,Michigan,Eaton County,2001.0,104848,26045,MI,both
24542,Michigan,Eaton County,2002.0,105794,26045,MI,both
24543,Michigan,Eaton County,2003.0,107090,26045,MI,both
24544,Michigan,Eaton County,2004.0,107533,26045,MI,both
24545,Michigan,Eaton County,2005.0,108073,26045,MI,both
24546,Michigan,Eaton County,2006.0,108364,26045,MI,both
24547,Michigan,Eaton County,2007.0,108358,26045,MI,both
24548,Michigan,Eaton County,2008.0,108021,26045,MI,both
24549,Michigan,Eaton County,2009.0,107430,26045,MI,both
24550,Michigan,Eaton County,2010.0,107746,26045,MI,both
24551,Michigan,Eaton County,2011.0,107921,26045,MI,both
24552,Michigan,Eaton County,2012.0,107996,26045,MI,both
24553,Michigan,Eaton County,2013.0,108264,26045,MI,both
24554,Michigan,Eaton County,2014.0,108639,26045,MI,both
24555,Michigan,Eaton County,2015.0,108661,26045,MI,both
24556,Michigan,Eaton County,2016.0,109183,26045,MI,both
24557,Michigan,Eaton County,2017.0,109456,26045,MI,both
24558,Michigan,Eaton County,2018.0,109710,26045,MI,both
24559,Michigan,Eaton County,2019.0,110268,26045,MI,both
24560,Michigan,Emmet County,2000.0,31517,26047,MI,both
24561,Michigan,Emmet County,2001.0,31998,26047,MI,both
24562,Michigan,Emmet County,2002.0,32279,26047,MI,both
24563,Michigan,Emmet County,2003.0,32402,26047,MI,both
24564,Michigan,Emmet County,2004.0,32824,26047,MI,both
24565,Michigan,Emmet County,2005.0,32856,26047,MI,both
24566,Michigan,Emmet County,2006.0,32926,26047,MI,both
24567,Michigan,Emmet County,2007.0,32794,26047,MI,both
24568,Michigan,Emmet County,2008.0,32852,26047,MI,both
24569,Michigan,Emmet County,2009.0,32765,26047,MI,both
24570,Michigan,Emmet County,2010.0,32650,26047,MI,both
24571,Michigan,Emmet County,2011.0,32743,26047,MI,both
24572,Michigan,Emmet County,2012.0,32806,26047,MI,both
24573,Michigan,Emmet County,2013.0,32946,26047,MI,both
24574,Michigan,Emmet County,2014.0,32973,26047,MI,both
24575,Michigan,Emmet County,2015.0,32924,26047,MI,both
24576,Michigan,Emmet County,2016.0,32875,26047,MI,both
24577,Michigan,Emmet County,2017.0,33081,26047,MI,both
24578,Michigan,Emmet County,2018.0,33225,26047,MI,both
24579,Michigan,Emmet County,2019.0,33415,26047,MI,both
24580,Michigan,Genesee County,2000.0,436965,26049,MI,both
24581,Michigan,Genesee County,2001.0,438584,26049,MI,both
24582,Michigan,Genesee County,2002.0,440062,26049,MI,both
24583,Michigan,Genesee County,2003.0,441689,26049,MI,both
24584,Michigan,Genesee County,2004.0,442534,26049,MI,both
24585,Michigan,Genesee County,2005.0,442508,26049,MI,both
24586,Michigan,Genesee County,2006.0,441164,26049,MI,both
24587,Michigan,Genesee County,2007.0,438109,26049,MI,both
24588,Michigan,Genesee County,2008.0,433082,26049,MI,both
24589,Michigan,Genesee County,2009.0,427989,26049,MI,both
24590,Michigan,Genesee County,2010.0,424953,26049,MI,both
24591,Michigan,Genesee County,2011.0,422026,26049,MI,both
24592,Michigan,Genesee County,2012.0,418193,26049,MI,both
24593,Michigan,Genesee County,2013.0,415639,26049,MI,both
24594,Michigan,Genesee County,2014.0,412859,26049,MI,both
24595,Michigan,Genesee County,2015.0,410461,26049,MI,both
24596,Michigan,Genesee County,2016.0,408926,26049,MI,both
